"number","date","title","summary","content","art19_uuid","published_at","byte_size","duration"
188,"2023-04-30","EP188 ずっとゴールデンウィーク","コラボ収録 in 秋葉原、はじめてのオフライン収録、勉強のモチベーション、ゴールデンウィークなどについて話しました。","コラボ収録 in 秋葉原、はじめてのオフライン収録、勉強のモチベーション、ゴールデンウィークなどについて話しました。

Show Notes

- オープニング
- yarukinaifm コラボ収録 in 秋葉原
-   
- [EP187 #yarukinaifm コラボ収録 in 秋葉原 前編 - ゆるふわPodcast](https://yuru28.com/187)
-   
- [181. 正解はゆるふわPodcast with @mktakuya @toshiemon18 | Yarukinai.fm](https://yarukinai.fm/episode/181)
- 勉強のモチベーション
- [スキルマップ作成のすすめ | Ryuzee.com](https://www.ryuzee.com/contents/blog/7065)
- ゴールデンウィーク
- [【非公式】苫小牧高専News Bot（@TmNCT\_News）さん / Twitter](https://twitter.com/TmNCT_News)

今週のインターネット

- 最近インターネットが調子悪い気がするのはこのせいなのか
- [G7前にサイバー攻撃が頻発　特殊な手法、企業や官庁に ｜ 共同通信](https://nordot.app/1024954370013462528)

","d96e462c-2aca-4267-970f-9badea4b1e32","2023-04-30 22:00:00",21503110,"2687.79075"
189,"2023-05-07","EP189 家系、二郎系、UNIX系","ラーメン、地元トーク、部屋でもんじゃ焼きなどについて話しました。","ラーメン、地元トーク、部屋でもんじゃ焼きなどについて話しました。

Show Notes

- ラーメン・地元トーク
- [横浜家系ラーメン 柴田家 千歳店 - 千歳 | ラーメンデータベース](https://ramendb.supleks.jp/s/149754.html)
- [横濱家系ラーメン柴田家のTwitter: @2023sibataya](https://twitter.com/2023sibataya/status/1648256790906408960)
- [横濱家系ラーメン 織田家 旭川のTwitter](https://twitter.com/xNxBmCGjpk0BD7z/status/1650687982230454274)
- [吉村家 - Wikipedia](https://ja.wikipedia.org/wiki/%E5%90%89%E6%9D%91%E5%AE%B6)
- [邪悪なBSD - MonoBook](https://monobook.org/wiki/%E9%82%AA%E6%82%AA%E3%81%AABSD)
- Linux
- [Rocky Linux](https://rockylinux.org/ja/)
- [Rocky Linux & AlmaLinux実践ガイド - amazon.co.jp](https://amzn.to/414MBJH)
- 部屋でもんじゃ焼き
- [アイリスオーヤマ BRUNOみたいなホットプレート PHP-1002TC-R - amazon.co.jp](https://amzn.to/41aTGbq)
- [山善 ホットプレート YHA-W101 - amazon.co.jp](https://amzn.to/3NJiKDn)
- [アイリスオーヤマ たこ焼き器 2WAY ITY-20WA-R - amazon.co.jp](https://amzn.to/44AIV5q)
- [もんじゃ焼きツイート: @fk2763owl](https://twitter.com/fk2763owl/status/1653745286144225280)
- [月島もんじゃ焼材料セット「月島もんじゃ焼」シリーズ｜ブルドックソース株式会社](https://www.bulldog.co.jp/special/okonomi/monja.html)
- エンディング
- [【全力で】オンボーディングタスクについて考えていること ノバセルTechチーム編【歓迎します】 - RAKSUL TechBlog](https://techblog.raksul.com/entry/2023/05/02/120000)

今週のインターネット

- [カメラ付き顔認識体表温度計を中古で買ったら中に全員の顔写真以下略って全部言っちゃった！ - honeylab's blog](https://honeylab.hatenablog.jp/entry/2023/05/05/021135)
- [WHO 新型コロナ「緊急事態宣言」終了を発表 | NHK | 新型コロナウイルス](https://www3.nhk.or.jp/news/html/20230505/k10014058621000.html)
- [【詳報】石川県能登地方で震度6強の地震 夜には震度5強 | NHK | 石川県](https://www3.nhk.or.jp/news/html/20230505/k10014058181000.html)

","3160e467-9c9f-4dbe-8b40-a44876d575d8","2023-05-07 22:00:00",16719291,"2089.8215"
190,"2023-05-14","EP190 実は楽器用","マイク、自作キーボード、DisplayLinkなどについて話しました。","マイク、自作キーボード、DisplayLinkなどについて話しました。

Show Notes

- 00:00:00 オープニング
- [BASE BREAD®︎ プレーン・ メープル・シナモン リニューアルのお知らせ | 完全食 BASE FOOD（ベースフード）](https://basefood.co.jp/news/1361)
- 00:04:03 マイク話
- [SHURE/BETA57A ダイナミックマイク 超単一指向性 楽器用 定番 おすすめ 送料無料 | サウンドハウス](https://www.soundhouse.co.jp/products/detail/item/69493/)
- [SHURE ( シュア ) BETA87A ボーカル用コンデンサーマイク 送料無料 | サウンドハウス](https://www.soundhouse.co.jp/products/detail/item/69498/)
- [MV7 - ポッドキャスト用マイクロホン - Shure 日本](https://www.shure.com/ja-JP/products/microphones/mv7)
- 00:12:54 自作キーボード
- [Keyball44 – Shirogane Lab](https://shirogane-lab.com/products/keyball44)
- 00:25:00 DisplayLink
- [PCの外部ディスプレイの枚数制限を突破できるDisplayLinkというテクノロジーを知り、 Plugable UD-ULTC4K に辿り着いた - #えむけーろぐ](https://blog.m6a.jp/entry/2023/04/29/004222)
- [DisplayLinkとは | 組込み技術ラボ](https://emb.macnica.co.jp/articles/17356/)
- [Plugable USB-C ドッキングステーション UD-ULTC4K - amazon.co.jp](https://amzn.to/41wVr2X)

今週のインターネット

- 自然災害の多い1週間だった……
- [【詳報】石川県能登地方で震度6強の地震 夜には震度5強 | NHK | 石川県](https://www3.nhk.or.jp/news/html/20230505/k10014058181000.html)
- [千葉で震度５強…南海トラフ連動、東京２３区含む直下地震に厳重警戒　高橋学特任教授「三浦半島周辺で起きるリスクも高い」（1/2ページ） - zakzak：夕刊フジ公式サイト](https://www.zakzak.co.jp/article/20230511-ONWW3DV4J5PYDIBT4BW4MYLMUI/)
- [【お詫び】東横線、目黒線、東急新横浜線　落雷に伴う信号設備故障による運転見合わせについて｜お知らせ｜東急電鉄株式会社](https://www.tokyu.co.jp/information/list/Pid=post_798.html)

","fbb12477-0638-46f8-ae20-e0761b506bda","2023-05-14 22:00:00",21583948,"2697.9"
191,"2023-05-21","EP191 漫画・アニメとネタバレ","漫画・アニメとネタバレ、Twitterなどについて話しました。","漫画・アニメとネタバレ、Twitterなどについて話しました。

Show Notes

- オープニング
- 漫画・アニメとネタバレ
- T[Vアニメ「スキップとローファー」公式サイト](https://skip-and-loafer.com/)
-   
- Twitter

今週のインターネット

- [ChatGPTの公式iPhoneアプリ登場。米国のみだが数週間内には日本でも | テクノエッジ TechnoEdge](https://www.techno-edge.net/article/2023/05/19/1311.html)

","0b281b85-a05f-408a-8af0-f559b68126e3","2023-05-21 22:00:00",14398826,"1799.784"
192,"2023-05-29","EP192 戦いの火蓋は切って落とさない","エンジニア採用ポッドキャスト広告、レジカート、帰省、マイク、日本語などについて話しました。","エンジニア採用ポッドキャスト広告、レジカート、帰省、マイク、日本語などについて話しました。

- [レジ待ち時間が最短4分の1に！トライアルのレジカートの使い方 - TRIAL MAGAZINE (トライアルマガジン)](https://www.trial-net.co.jp/mag/detail/424/)
- [EP46 週休二日は実質週休ゼロ日 - ゆるふわPodcast](https://yuru28.com/46)
- [店舗のサブスク「b8ta」に行ってきたよ - #えむけーろぐ](https://blog.m6a.jp/entry/2020/09/07/001503)
- [【公式】森のスパリゾート 北海道ホテル｜十勝・帯広市のフルサービスホテル](https://www.hokkaidohotel.co.jp/)
- [EP190 実は楽器用 - ゆるふわPodcast](https://yuru28.com/190)
- [【日本語メモ】「火蓋」は切って落とさない - 産経ニュース](https://www.sankei.com/article/20190127-Q622GSIF3ZNSTNKFJDCFJ4MFWU/)
","b1e6db19-7692-4b76-b5e7-4fc9fda07412","2023-05-29 00:45:51",17592256,"2198.935"
193,"2023-06-01","EP193 北海道でドライブしながら収録 前編","北海道でドライブしながら収録しました。","北海道でドライブしながら収録しました。

","3fbef204-73ba-4af4-8db9-9ffe6ad2b1b2","2023-06-01 22:00:00",73702389,"9212.76025"
194,"2023-06-01","EP194 北海道でドライブしながら収録 後編","北海道でドライブしながら収録しました。","北海道でドライブしながら収録しました。

","3388b97c-394b-42b4-bfbf-b530e7a20196","2023-06-01 22:01:00",36031312,"4503.875625"
195,"2023-06-04","EP195 YouTubeショートはビンの砂","屋台、配信システム、コンテンツ消費モチベなどについて話しました。","屋台、配信システム、コンテンツ消費モチベなどについて話しました。

- [福岡博多屋台 | 福岡・博多の観光情報が満載！福岡市公式シティガイド よかなび](https://yokanavi.com/yatai/)
- [EP193 北海道でドライブしながら収録 前編 - ゆるふわPodcast](https://yuru28.com/193)
- [EP194 北海道でドライブしながら収録 後編 - ゆるふわPodcast](https://yuru28.com/194)
- [TVアニメ『サマータイムレンダ』](https://summertime-anime.com/)
- [ファスト映画 - Wikipedia](https://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A1%E3%82%B9%E3%83%88%E6%98%A0%E7%94%BB)
- [ベネディクト・カンバーバッチ、凶器持った男が自宅襲撃 殺害の恐怖にさらされる - モデルプレス](https://mdpr.jp/international/detail/3772476)
","66655f9a-4be7-401e-bd9c-ba123a5d6ded","2023-06-04 22:00:00",20071378,"2508.85175"
196,"2023-06-11","EP196 豚汁と掟破りのスキーマ","自動販売機、データベース、紅生姜について話しました。","自動販売機、データベース、紅生姜について話しました。

- [なぜ？　「Suica」がサーバ型に移行する理由　25年近く稼働する“安全神話”の象徴に何が（1/3 ページ） - ITmedia NEWS](https://www.itmedia.co.jp/news/articles/2304/05/news131.html)
- [知られざる「マルチテナントアーキテクチャ」（3）～スキーマとメタデータの謎 － Publickey](https://www.publickey1.jp/blog/09/3_2.html)
- [元祖海老そば 縁や （えにしや） - 新札幌/ラーメン | 食べログ](https://tabelog.com/hokkaido/A0101/A010302/1047141/)
- [横浜家系ラーメン 柴田家 千歳店 - 千歳 | ラーメンデータベース](https://ramendb.supleks.jp/s/149754.html)
","cdbd80f7-5ad0-45d0-9eae-ed440be9ae8f","2023-06-11 22:00:00",18695400,"2336.8615"
197,"2023-06-18","EP197 Twitterの仕様変更・サカバンバスピス・クールポコ","Twitterの仕様変更・サカバンバスピス・クールポコ、Airbnb、先に思いつきたかったネタなどについて話しました。","Twitterの仕様変更・サカバンバスピス・クールポコ、Airbnb、先に思いつきたかったネタなどについて話しました。

- [Twitter、DMで仕様変更　相互フォロー以外へのDM送信は「Blueユーザーのみ」に - ITmedia NEWS](https://www.itmedia.co.jp/news/articles/2306/15/news093.html)
- [LAPRAS - AI技術で、ひとりひとりに合った新たな可能性を送り届けるサービス -](https://lapras.com/)
- [古代魚「サカバンバスピス」なぜ話題？ 再現模型の絶妙なクオリティが起こしたブーム（KAI-YOU.net） - Yahoo!ニュース](https://news.yahoo.co.jp/articles/bebc319ffabd387bf15793faf11942c3bd42db07)
- [麹さんはTwitterを使っています: 「草 https://t.co/9FgyecZ4XW」 / Twitter](https://twitter.com/oryzae1824/status/1668255570191687681)
- [茶んたさんはTwitterを使っています: 「https://t.co/VygaPGtj7V」 / Twitter](https://twitter.com/Chanta_in_inari/status/1666805087946280963)
","84dcde8c-25d3-42ab-a020-70433480becd","2023-06-18 22:00:00",17911333,"2238.824125"
198,"2023-06-25","EP198 ガストとジョナサンの違い","ファミレス、コーヒーの発音、技術トーク、マック・マクド問題などについて話しました。","ファミレス、コーヒーの発音、技術トーク、マック・マクド問題などについて話しました。

- [対象のコンビニ・飲食店で最大5％還元！｜クレジットカードの三井住友VISAカード](https://www.smbc-card.com/nyukai/pop/proper_p5.jsp)
- [意外と訛ってる？道産子が指摘されて気づいた「北海道弁のイントネーション」4つ - 北海道Likers](https://hokkaidolikers.com/archives/40278)
- [指名（オファー）情報の第三者による閲覧の可能性に関するお詫びとお知らせ｜転職ドラフトReport](https://job-draft.jp/articles/580)
- [マック・マクドのツイート](https://twitter.com/suzunomikan/status/1670955664183824384)
","42e3c0a4-a399-4d9d-994c-f0a9b73fc0eb","2023-06-25 22:00:00",18438917,"2304.78325"
199,"2023-07-02","EP199 流行って巡るものじゃないですか","怪異、音楽サブスク、性格診断テスト 16Personalities、スパイダーマン:アクロス・ザ・スパイダーバースなどについて話しました。","怪異、音楽サブスク、性格診断テスト 16Personalities、スパイダーマン:アクロス・ザ・スパイダーバースなどについて話しました。

- [映画「きさらぎ駅」公式サイト](https://kisaragimovie.com/)
- [無料性格診断テスト | 16Personalities](https://www.16personalities.com/ja/%E6%80%A7%E6%A0%BC%E8%A8%BA%E6%96%AD%E3%83%86%E3%82%B9%E3%83%88)
- ふっくん: [“提唱者”型の性格 (INFJ) | 16Personalities](https://www.16personalities.com/ja/infj%E5%9E%8B%E3%81%AE%E6%80%A7%E6%A0%BC)
- mktakuya: [“冒険家”型の性格 (ISFP) | 16Personalities](https://www.16personalities.com/ja/isfp%E5%9E%8B%E3%81%AE%E6%80%A7%E6%A0%BC)
- とっしー: [“仲介者”型の性格 (INFP) | 16Personalities](https://www.16personalities.com/ja/infp%E5%9E%8B%E3%81%AE%E6%80%A7%E6%A0%BC)
- [EP54 才能診断ツール #ストレングスファインダー でメンバーの強みを分析してみた - ゆるふわPodcast](https://yuru28.com/54)
","cb0320dd-a177-457f-85b5-23a3a2d2e953","2023-07-02 22:00:00",17432202,"2178.899125"
